subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_status	translation_date	comment
MEDICNE:d26def78-41ed-5245-b337-fe2cf0a7a4e9	rdfs:label	ru	Безифлоксацин	en-us	Bezifloxacin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2762d01-cafb-5e92-9184-8ac223165b8d	rdfs:label	ru	Клиндамицин	en-us	Clindamycin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d27c3c4c-a39e-531e-a786-52f3ff49f232	rdfs:label	ru	Дифенгидрамин+Мяты перечной листьев масло+Пустырника травы настойка+Этилбромизовалерианат	en-us	Diphenhydramine + Peppermint Leaf Oil + Motherwort Herb Tincture + Ethylbromovalerianate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d280c936-422e-531e-a28c-ab60890034c7	rdfs:label	ru	Липофундин МСТ/ЛСТ 10%	en-us	Lipofundin MST/LST 10%	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d28dca97-1be6-557f-9d62-f294050c764e	rdfs:label	ru	Гербион® сироп подорожника	en-us	Herbion® Plantain Syrup	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2a9c0d8-2fc6-566c-be0a-fcf15f6906cf	rdfs:label	ru	Офтальмоферон®	en-us	Ophthalmoferon®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2ae3d78-7044-5cc0-90e5-66a46cbb7d3d	rdfs:label	zh	莫达非尼胶囊	en-us	Modafinil Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2b6be18-4010-546d-8282-a548535ad607	rdfs:label	ru	Имипенем+[Циластатин]	en-us	Imipenem+[Cilastatin]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2ba57c1-48a3-57d1-89e8-fa60e5c30ff3	rdfs:label	ru	Астрагала серпоплодного препарат	en-us	Horsetail extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2baa097-449d-5def-ba49-e232540ed517	rdfs:label	zh	西他沙星片	en-us	Ciprofloxacin Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2c2db2b-64c0-547e-b148-88a30315bf91	rdfs:label	ru	Рескью Ремеди (Бах)	en-us	Rescue Remedy (Bach)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2df3465-2b41-581c-89c2-4d57bad64d1d	rdfs:label	ru	Сана-Сол®-Поливитаминный комплекс	en-us	Sana-Sol® Multivitamin Complex	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2e2e580-91c1-5a32-9cbd-391e64a3de89	rdfs:label	ru	Бетаметазон+Фузидовая кислота	en-us	Betamethasone + Fusidic Acid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2ef2f50-3760-51c1-8e51-b43e92f85363	rdfs:label	ru	Лактулоза+[Симетикон]	en-us	Lactulose+[Simethicone]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d2f8d79b-387a-5e41-b549-8f0eaf49dbba	rdfs:label	ru	Псоринохель Н	en-us	Psorinohel H	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d30655b5-c113-52c4-b9b2-f63c115e6031	rdfs:label	ru	Красавки сумма алкалоидов	en-us	Total alkaloid content in belladonna	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d307ac35-4d1d-5083-9b25-5e98f14961af	rdfs:label	ru	Натриум тетраборацикум (Боракс)/ Natrium tetraboracicum (Borax)	en-us	Sodium tetraborate (Borax)/ Natrium tetraboracicum (Borax)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d30f7de2-632c-57fd-8037-d6ff189d23e5	rdfs:label	ru	Офтальмол	en-us	Ophthalmologist	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d31b2107-5d43-5ada-83a5-10719c599d30	rdfs:label	ru	Трифамокс ИБЛ®	en-us	Trifamox IBL®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d35052b9-6905-542d-9b07-66173e74f74d	rdfs:label	ru	Будесонид+Формотерол [набор]	en-us	Budesonide + Formoterol [Kit]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-08-13	DeepL
MEDICNE:d350d06f-3f7d-5b4a-b5b0-abd04c7c0677	rdfs:label	zh	醋酸钠林格葡萄糖注射液	en-us	Sodium Acetate, Ringer's Glucose Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3551f4a-e4c6-5e88-a56f-93a422e3e89b	rdfs:label	zh	地塞米松磷酸钠注射液	en-us	Sodium Dexamethasone Phosphate Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d36565fb-3f6a-569b-879f-fe7f94cc07b9	rdfs:label	ru	Клевера трава	en-us	Clover grass	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d36ebdb9-f756-5c08-8882-f7329329a31a	rdfs:label	ru	Тиротропин альфа	en-us	Thyrotropin alfa	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d380730c-8cae-5924-a6a5-1f0866ffe6a4	rdfs:label	ru	Цефтибутен	en-us	Ceftibuten	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d382f83a-ff42-58a0-b874-04cee722f295	rdfs:label	ru	Топотекан	en-us	Topotecan	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d39a50c6-774b-5aab-afde-1c6f0b85b0f2	rdfs:label	ru	Дименгидринат+Циннаризин	en-us	Dimenhydrinate + Cinnarizine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3a49512-b858-562e-a81b-476958a69092	rdfs:label	ru	Триметоксибензол+Флороглюцинол	en-us	Trimethoxybenzene + Floroglucinol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3b10fe2-fa83-5220-9f1a-7612b568e6af	rdfs:label	ru	Зидовудин+Ламивудин+Невирапин	en-us	Zidovudine + Lamivudine + Nevirapine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3bd8141-8887-5c94-8b88-c8d946768b73	rdfs:label	ru	Парацетамол+Фенилэфрин+Фенирамин	en-us	Paracetamol + Phenylephrine + Pheniramine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3cf50d2-a898-5b95-af7b-dc72b4285eb2	rdfs:label	ru	Фитолизин®	en-us	Phytolysin®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3d6288e-0dd8-5fd3-a21f-2cf2af91045c	rdfs:label	ru	Железа [III] гидроксид олигоизомальтозат	en-us	Iron [III] hydroxide oligoisomaltosate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3db8632-c990-5dc4-973a-1fa12bc5ee5b	rdfs:label	ru	Бензокаин+Печени акулы масло	en-us	Benzocaine + Shark Liver Oil	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3de2e5b-b0c9-587d-a5b5-b7e5583b0a51	rdfs:label	ru	Афлубин®-Назе	en-us	Aflubin®-Nase	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3e0ae8b-1b14-5bb9-be14-caaf64edcefa	rdfs:label	zh	尼替西农胶囊	en-us	Nitixinin Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3e8d3c7-f376-54fa-a4f6-afe1c2a99dac	rdfs:label	ru	Хондрофен	en-us	Chondrofen	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3eb3a18-52d7-5f33-a971-7469baf7169c	rdfs:label	ru	Гидрохлоротиазид+Кандесартан	en-us	Hydrochlorothiazide + Candesartan	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3f21f30-ffb7-530c-9587-2967ffdc8f6d	rdfs:label	ru	Понатиниб	en-us	Ponatinib	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d3f5935f-9ce3-5755-9c8f-d437faee7686	rdfs:label	ru	Натрия глицирризинат	en-us	Sodium glycyrrhizinate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4072cbf-7235-5052-aa4d-523a5952a5bb	rdfs:label	ru	Димеркаптопропансульфонат натрия	en-us	Sodium dimercaptopropanesulfonate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4096027-d68c-5f8b-bc75-5fd8032295c0	rdfs:label	ru	Бемпедоевая кислота	en-us	Bempedoic acid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d40b2360-1b0e-598d-bbd4-0ccd81d6efe8	rdfs:label	ru	Оксалур Эдас-115	en-us	Oksalur Edas-115	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d410e048-8b3a-593e-87e6-f328dbf323a3	rdfs:label	ru	Амиксид	en-us	Amixid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d425a639-2a53-5714-8ebb-ecc798de8794	rdfs:label	zh	依巴斯汀片	en-us	Ibasutin Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d43df979-c0f5-5584-84d4-0ae138b6d052	rdfs:label	ru	Изониазид+Пиридоксин	en-us	Isoniazid + Pyridoxine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4450f16-4f50-5c31-bacc-2dd9daf54ae2	rdfs:label	ru	Устекинумаб	en-us	Ustekinumab	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d44b5247-811a-561a-8a34-6376b37d6ba4	rdfs:label	ru	Афосар Эдас-116	en-us	Aphasia Edas-116	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4553c83-2469-5e8d-95de-e618590a3c32	rdfs:label	ru	Стрепсилс® с витамином С	en-us	Strepsils® with Vitamin C	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d47393d4-46be-584b-8fc2-c0acd07dd093	rdfs:label	ru	Валерианы корневища с корнями	en-us	Valerian rhizomes with roots	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d474940a-b986-5ee4-b241-250dc0266a9e	rdfs:label	ru	Синупрет	en-us	Sinupret	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4755621-a46e-5f18-9de5-1d6b003733f0	rdfs:label	ru	Акридонуксусная кислота	en-us	Acridonacetic acid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4879b3d-cf79-577f-bba9-2c931bd268b6	rdfs:label	ru	Ко-тримоксазол	en-us	Co-trimethazol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4996ff7-3eac-58b6-801e-e327783b0fa6	rdfs:label	ru	Уксусная кислота	en-us	Acetic acid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d49f9f9c-caf4-5648-8217-a726848b697e	rdfs:label	ru	Кабозантиниб	en-us	Cabozantinib	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4ac2bc6-a845-59d5-8705-edd2c8571828	rdfs:label	ru	Алверин+Симетикон	en-us	Alverin+Simethicone	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4b9e2c1-2cd1-5b76-bf86-594e7b5d6507	rdfs:label	ru	Спектиномицин	en-us	Spectinomycin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4bcffc7-2868-5eb3-bd78-8d1fa0aa1fda	rdfs:label	ru	Толокнянки экстракт сухой	en-us	Dry bearberry extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4c2520a-9b4c-5c09-b994-d599f1cf0471	rdfs:label	ru	Бриорус Эдас-402	en-us	Briorus Edas-402	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4ccf3d5-bef6-585f-9262-fe7bda74477f	rdfs:label	ru	Дицикловерин+Парацетамол	en-us	Dicycloverine + Paracetamol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4d191ad-7160-59a8-8af3-a261ab48a946	rdfs:label	ru	Лахезис-плюс	en-us	Lachesis Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4d4f13f-84f4-5305-b045-fd61f06f6340	rdfs:label	ru	Дайвобет®	en-us	Daivobet®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4d867a0-74b9-54fb-9de9-48cef9883683	rdfs:label	ru	Бромгексин+Гвайфенезин+Сальбутамол+[Левоментол]	en-us	Bromhexine + Guaifenesin + Salbutamol + [Levomenthol]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4df3a65-f05a-5339-a19e-de3596f94ab6	rdfs:label	zh	盐酸奥洛他定滴眼液	en-us	Olopatadine Hydrochloride Eye Drops	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4e357c4-6940-596c-a488-f5328d5d377d	rdfs:label	ru	Мосунетузумаб	en-us	Mosunetuzumab	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4edeea0-dbcd-5e8c-89ac-6c1c7534184e	rdfs:label	zh	达沙替尼片	en-us	Dasatinib Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4eea74b-a0f1-5637-8596-34891e488a43	rdfs:label	ru	Крушины сироп	en-us	Buckthorn Syrup	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4eee55f-c44d-5da5-967e-ffc940c13a94	rdfs:label	ru	Бримонидин	en-us	Brimonidine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4f2ba5a-0e61-5f2b-8500-7c0fb56d66b4	rdfs:label	zh	甲苯咪唑片	en-us	Tolbutamide Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4fa8cce-2812-5914-aa6a-09c6b8a7ff1f	rdfs:label	ru	Циннаризин	en-us	Cinnarizine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d4fbb91b-bd7f-597a-b799-c36ebf640b2c	rdfs:label	ru	Даролутамид	en-us	Darolutamide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d50d3d5e-17f8-591f-a71d-0701ea739343	rdfs:label	ru	Молнупиравир	en-us	Molnupiravir	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d51bbd5d-b443-57cd-97ab-66c2f77a4bbf	rdfs:label	ru	Кокарнит	en-us	Kokarnit	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d523d22f-faf2-52bc-ade0-70d8dbf77c4f	rdfs:label	ru	АМОКСИЦИЛЛИН+СУЛЬБАКТАМ	en-us	AMOXICILLIN + SULBACTAM	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5297006-c501-51bf-8101-b0d1003b1154	rdfs:label	ru	Аципол®	en-us	Acipol®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d52e48c3-64ee-5ef2-84be-a250c7d0eac2	rdfs:label	ru	Парнапарин натрия	en-us	Sodium parnaparin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d53ade97-212f-54b2-8f29-8bfcd2e863ca	rdfs:label	ru	Ланатозид Ц	en-us	Lanatoside C	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d547d5dd-ba0f-51b4-a131-540daa718ea9	rdfs:label	ru	МАСТОПАН®	en-us	MASTOPAN®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d553a2be-aad8-5ec2-a8aa-094718fd41ca	rdfs:label	zh	硫辛酸片	en-us	Alpha-Lipoic Acid Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d56ea1ff-cb2e-5fbd-bdbe-67579e68c1f4	rdfs:label	ru	Хлоробутанол	en-us	Chlorobutanol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d57b3c24-31ed-5932-9cf2-48ba9e60de97	rdfs:label	ru	Ацетилсалициловая кислота+[Магния гидроксид]	en-us	Acetylsalicylic Acid + [Magnesium Hydroxide]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-08-13	DeepL
MEDICNE:d58ecca3-d3b5-59cd-956e-06d6f5d6bb57	rdfs:label	ru	Гликодин	en-us	Glycodine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d596cccb-daeb-55a1-a71d-416cb7acb9d2	rdfs:label	ru	Гесперидин	en-us	Hesperidin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d598caff-0b8d-5f02-b17d-02e1f88fd772	rdfs:label	ru	Антитела к морфину аффинно очищенные	en-us	Affinity-purified antibodies against morphine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5a41fb5-48b5-5909-a0bd-bab485a608d9	rdfs:label	zh	注射用磷酸特地唑胺	en-us	Tezazolamide Phosphate for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5b12c96-c820-51ba-a405-8d296f2e9cb7	rdfs:label	ru	Ингалипт-Виал	en-us	Ingalipt-Vial	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5b1c35d-26d8-508c-8d38-45497926aa9e	rdfs:label	ru	Рингера раствор	en-us	Ringer's solution	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5b606ff-1bc5-5b5e-9b68-2cba3deb3590	rdfs:label	ru	Бромдигидрохлорфенилбензодиазепин	en-us	Bromdihydrochlorophenylbenzodiazepine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5d24cab-ad4d-5aaa-8fb9-314297589ac8	rdfs:label	ru	Вакцина Ку-лихорадки М-44 живая сухая (Вакцина Ку-лихорадки М-44)	en-us	M-44 Live Dry Q Fever Vaccine (M-44 Q Fever Vaccine)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5d54fa4-d179-5067-b113-bc1cec2b95b9	rdfs:label	ru	Фосфазид	en-us	Phosphazid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5d66676-d567-5c2e-a60b-d64cc103a193	rdfs:label	ru	Комбилипен®	en-us	Combilipen®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5d8c690-1566-5952-bd92-1b9153b8d4b2	rdfs:label	ru	Антитоксин ботулинический типа А	en-us	Botulinum Toxin Type A Antitoxin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5e5613f-0ccc-5b27-b236-f88456017a8c	rdfs:label	ru	Сенадексин	en-us	Senadexine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5e69397-4fcc-5160-bbe1-e9f0508142dd	rdfs:label	ru	ТераФлю® ЛАР	en-us	TheraFlu® LAR	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5f82e74-6d49-563f-b65f-8115ade3c4a7	rdfs:label	ru	Рилпивирин+Тенофовир+Эмтрицитабин	en-us	Rilpivirine + Tenofovir + Emtricitabine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5fac863-bb50-5b01-b390-77e4229d3fa0	rdfs:label	ru	Циклопирокс	en-us	Ciclopirox	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d5fb8d08-c46c-5464-bbee-49c0887b4d3a	rdfs:label	ru	Адапален	en-us	Adapalene	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d606517d-618c-56aa-8e76-9fe50051ab9a	rdfs:label	ru	Диоксометилтетрагидропиримидин	en-us	Dioxomethyltetrahydropyrimidine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d60f62f3-eee4-5ada-9d44-bb9bf1c753ac	rdfs:label	zh	铝碳酸镁咀嚼片	en-us	Aluminum Magnesium Carbonate Chewable Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d61c6f2b-82ff-5b16-876b-088f04d9877e	rdfs:label	ru	Периндоприла аргинин+Индапамид	en-us	Perindopril Arginine + Indapamide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d61e9c79-d616-50e2-a8e3-18f39bb4bd55	rdfs:label	ru	Нейроферон	en-us	Neuroferon	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d620d0a7-9bf3-5cf0-8346-933d21c5934d	rdfs:label	zh	二甲双胍格列吡嗪片(Ⅱ)	en-us	Metformin and Glipizide Tablets (II)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d6284f76-1225-52a5-971b-aa5bc7776b7e	rdfs:label	ru	Фуразолидон	en-us	Furazolidone	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d6327443-ef6d-5d69-8345-0c1b18291c76	rdfs:label	ru	Перца стручкового плоды	en-us	Pepper pods	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d636ee6b-b1d4-5eb6-9ac4-52cd1110855d	rdfs:label	zh	安立生坦片	en-us	Anlisheng Tan Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d63c98f7-608b-5264-b716-307c33ea3223	rdfs:label	zh	氟［18F］贝他吡注射液	en-us	Fluorine [18F] Betapyr Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d6402566-0b79-56e5-ba46-77c63fdadf60	rdfs:label	ru	Горца птичьего травы+Копеечника забытого корневищ с корнями настойка	en-us	Tincture of Bird's-foot Trefoil Herb + Forgotten Pennywort Rhizomes with Roots	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d641d3cb-3b59-5608-a96c-94429901fc5b	rdfs:label	zh	缬沙坦片	en-us	Valsartan Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d644c9b6-3ccf-5fb4-a0c4-4e8a12f806b4	rdfs:label	ru	Полиоксидоний®	en-us	Polyoxidonium®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d64e721f-3d0a-5802-ae7b-5cbf5fd0f14c	rdfs:label	ru	Бифидобактерии+Лактобактерии	en-us	Bifidobacteria + Lactobacilli	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d64f9a95-18f8-5fa3-9d34-ae2757bf9a4d	rdfs:label	ru	Муравьиная кислота	en-us	Formic acid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d6562ab7-eab0-5a2e-995b-85cd90c2fa11	rdfs:label	ru	Амантадин	en-us	Amantadine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d656fb73-008e-5ac8-94f3-62f37c9c656e	rdfs:label	ru	Анузол	en-us	Anuzol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d659d7c5-a9e1-5fb9-9a4a-e1536c931b7f	rdfs:label	ru	Инсулин-изофан [человеческий генно-инженерный]	en-us	Insulin isophane [human recombinant]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d65a99da-f125-54fa-985a-3efd2eba22a8	rdfs:label	ru	Питавастатин	en-us	Pitavastatin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d664d2a0-cafd-525e-8f0a-fb24d5ba2fd3	rdfs:label	zh	阿仑膦酸钠维D3片	en-us	Alendronate Sodium and Vitamin D3 Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d66de23c-ba30-5275-8f84-520184a79535	rdfs:label	ru	Кодесол® Пино	en-us	Codesol® Pinot	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d670a744-7965-530a-8dd3-a2a3d81f30c7	rdfs:label	ru	Кето плюс	en-us	Keto Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d67e5b42-476f-5d98-95bb-8fb13a255f55	rdfs:label	ru	Розувастатин+Фенофибрат	en-us	Rosuvastatin + Fenofibrate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d67f38d1-18c6-5ad4-800f-666b2681cc0e	rdfs:label	ru	Алтайский экстракт	en-us	Altai Extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d689debf-d49f-5cb0-b5d7-a605d755f1e2	rdfs:label	ru	Омнадрен® 250	en-us	Omnadren® 250	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d68c5cbe-77ca-5d39-a410-7b982536939c	rdfs:label	ru	Азеластин	en-us	Azelastine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:d68ec145-f8b5-5582-932c-f10068f68f6b	rdfs:label	zh	美沙拉秦缓释片	en-us	Mesalazine Extended-Release Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
